filename,category,bt5_abs_rouge1,bt5_abs_rouge2,bt5_abs_rougeL,bt5_abs_semantic_sim,mt5_abs_rouge1,mt5_abs_rouge2,mt5_abs_rougeL,mt5_abs_semantic_sim,bt5_ext_rouge1,bt5_ext_rouge2,bt5_ext_rougeL,bt5_ext_semantic_sim,mt5_ext_rouge1,mt5_ext_rouge2,mt5_ext_rougeL,mt5_ext_semantic_sim,bt5_summary,mt5_summary,abstractive_reference,extractive_reference
resume_40.txt,Education,0.8364,0.6415,0.8,0.8896,0.8302,0.7059,0.7925,0.916,0.2667,0.2143,0.2667,0.7995,0.2857,0.2308,0.2857,0.7166,ডেটা ম্যানেজমেন্টে ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM) ডিগ্রি বাংলাদেশ কৃষি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৯ পর্যন্ত সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জন করেছেন।,ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM) ডিগ্রি তিনি বাংলাদেশ কৃষি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৯ পর্যন্ত সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৬০ অর্জিত।,ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM) ডিগ্রি তিনি বাংলাদেশ কৃষি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৯ পর্যন্ত সম্পন্ন করেছেন। এই সময়কালে তিনি ৪.০০ সর্বোচ্চ গ্রেডের মধ্যে ৩.৬০ সিজিপিএ অর্জন করেছেন।,ডক্টর অফ ভেটেরিনারি মেডিসিন (DVM)
resume_40.txt,Skill,0.7143,0.5588,0.6286,0.8906,0.7536,0.7164,0.7536,0.865,0.6102,0.3509,0.4746,0.73,0.6207,0.3214,0.4828,0.6739,"ডাটা বিশ্লেষণে এক্সেল ও বেসিক এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে সক্ষম। ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) পরিচালনা এবং রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত ডেটা ট্র্যাকিং করতে পারদর্শী।","প্রার্থী এক্সেল ও বেসিক এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণ এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) পরিচালনা, রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত ডেটা ট্র্যাকিংয়ে দক্ষতা রাখেন।","এক্সেল ও বেসিক এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণ এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) পরিচালনা, রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত তথ্য ট্র্যাকিং এবং ভেটেরিনারি মেডিসিন ও পাবলিক হেলথ জ্ঞান সংক্রান্ত ডেটা ব্যবস্থাপনায় দক্ষ।","ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, ইলেকট্রনিক মেডিকেল রেকর্ড (EMR) ডেটা ম্যানেজমেন্ট, রোগ নির্ণয় ও চিকিৎসা সংক্রান্ত ডেটা ট্র্যাকিং, ভেটেরিনারি মেডিসিন ও পাবলিক হেলথ নলেজ"
resume_41.txt,Objective,0.7059,0.6939,0.7059,0.743,0.7111,0.6977,0.7111,0.9617,0.5909,0.381,0.5909,0.5221,0.6842,0.4444,0.6842,0.5271,প্রার্থী উৎপাদন ডেটা ও অপারেশনাল মেট্রিক্স বিশ্লেষণের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি করতে ইচ্ছুক। সিদ্ধান্ত গ্রহণে গুরুত্বপূর্ণ ভূমিকা পালন করে প্রতিষ্ঠানের সাফল্যে অবদান রাখতে চান।,প্রোডাকশন ডেটা ও অপারেশনাল মেট্রিক্স বিশ্লেষণের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি করতে ইচ্ছুক। সিদ্ধান্ত গ্রহণে গুরুত্বপূর্ণ অবদান রাখতে চান।,প্রোডাকশন ডেটা ও অপারেশনাল মেট্রিক্স বিশ্লেষণের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি করতে ইচ্ছুক। সিদ্ধান্ত গ্রহণে গুরুত্বপূর্ণ ভূমিকা পালন করে প্রতিষ্ঠানকে উন্নত ফলাফল অর্জনে সহায়তা করতে আগ্রহী।,প্রোডাকশন ডেটা ও অপারেশনাল মেট্রিক্স অ্যানালাইসিসের মাধ্যমে উৎপাদন প্রক্রিয়ার দক্ষতা বৃদ্ধি ও সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_41.txt,Experience,0.5185,0.3797,0.4444,0.8531,0.4884,0.3095,0.4186,0.9184,0.3922,0.3673,0.3922,0.5451,0.3571,0.2593,0.3571,0.523,"ডাটা বিশ্লেষক (অপারেশন) হিসেবে প্রিমিয়ার গার্মেন্টস লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল ও মিনিট্যাব ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ, বিশ্লেষণ এবং বিশ্লেষণাত্মক কাজ সম্পন্ন করেছেন।","প্রিমিয়ার গার্মেন্টস লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল, মিনিট্যাব এবং পাইথন ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ ও বিশ্লেষণ করেছেন। পূর্বে নভেম্বর ২০২০ থেকে বর্তমান পর্যন্ত এই দুইটি ক্ষেত্রে দক্ষতা রয়েছে।","প্রিমিয়ার গার্মেন্টস লিমিটেডে ডেটা বিশ্লেষক (অপারেশন) হিসেবে এক্সেল, মিনিট্যাব এবং পাওয়ার বিআই ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ, বিশ্লেষণ এবং ড্যাশবোর্ড নির্মাণের মাধ্যমে উৎপাদনশীলতা ও দক্ষতা মেট্রিক্স পর্যবেক্ষণ ও বটলনেক শনাক্ত করা হয়েছে। পূর্বে ইলেক্ট্রো টেকনোলজিজে প্রোডাকশন প্ল্যানার হিসেবে শিডিউল ও মেটেরিয়াল রিকোয়ারমেন্টের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট প্রস্তুত করে উৎপাদন পরিকল্পনা সমর্থন করেছেন।",এক্সেল ও মিনিট্যাব ব্যবহার করে প্রোডাকশন লাইনের ওয়ার্কফ্লো ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | পাওয়ার বিআই-তে ড্যাশবোর্ড তৈরি করে প্রোডাক্টিভিটি ও ইফিসিয়েন্সি মেট্রিক্স মনিটর করেছি
resume_41.txt,Education,0.9818,0.9057,0.8364,0.9953,0.9057,0.8627,0.9057,0.9845,0.2353,0.1875,0.2353,0.7718,0.1875,0.0667,0.1875,0.757,প্রার্থী ২০১৫ থেকে ২০১৯ পর্যন্ত বাংলাদেশ ইউনিভার্সিটি অফ টেক্সটাইল থেকে ইন্ডাস্ট্রিয়াল অ্যান্ড প্রডাকশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫২ অর্জন করেছেন।,বাংলাদেশ ইউনিভার্সিটি অফ টেক্সটাইল থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত ইন্ডাস্ট্রিয়াল ও প্রডাকশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫২ অর্জিত।,বাংলাদেশ ইউনিভার্সিটি অফ টেক্সটাইল থেকে ২০১৫ থেকে ২০১৯ পর্যন্ত ইন্ডাস্ট্রিয়াল অ্যান্ড প্রডাকশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৫২ অর্জন করেছেন।,বিএসসি ইন ইন্ডাস্ট্রিয়াল অ্যান্ড প্রডাকশন ইঞ্জিনিয়ারিং
resume_41.txt,Skill,0.5818,0.3774,0.5091,0.8722,0.6909,0.4906,0.5455,0.8039,0.5238,0.25,0.4286,0.8243,0.4762,0.15,0.3333,0.5747,"ডাটা বিশ্লেষণে এক্সেল ও মিনিট্যাব ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। প্রসেস অপ্টিমাইজেশন এবং কোয়ালিটি ম্যানেজমেন্ট সিস্টেমস (ISO 9001) পরিচালনা করতে সক্ষম।","ডেটা বিশ্লেষণে এক্সেল ও মিনিট্যাব ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। কোয়ালিটি ম্যানেজমেন্ট সিস্টেম এবং প্রক্রিয়া অপ্টিমাইজেশন পরিচালনা করতে সক্ষম।","প্রার্থী এক্সেল ও মিনিট্যাব ব্যবহার করে ডেটা বিশ্লেষণ এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে দক্ষ। তিনি প্রক্রিয়া অপ্টিমাইজেশন, ISO 9001 মানের কোয়ালিটি ম্যানেজমেন্ট সিস্টেম এবং লীন ম্যানুফ্যাকচারিং নীতিমালা বাস্তবায়নে পারদর্শী।","ডেটা অ্যানালাইসিস: এক্সেল, মিনিট্যাব, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, প্রসেস অপ্টিমাইজেশন, কোয়ালিটি ম্যানেজমেন্ট সিস্টেমস (ISO 9001), লীন ম্যানুফ্যাকচারিং প্রিন্সিপালস"
resume_42.txt,Objective,0.6792,0.4314,0.566,0.8724,0.7692,0.52,0.5769,0.9774,0.6829,0.6154,0.6829,0.4893,0.55,0.3158,0.5,0.6282,প্রার্থী নেটওয়ার্ক পারফরম্যান্স ডেটা বিশ্লেষণ ও অপটিমাইজেশনের মাধ্যমে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নত করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে প্রতিষ্ঠানের সেবা মান উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে চান।,নেটওয়ার্ক পারফরম্যান্সের ডেটা বিশ্লেষণ ও অপটিমাইজেশন ব্যবহার করে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নয়নে গুরুত্বপূর্ণ অবদান রাখতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার কার্যকারিতা বৃদ্ধি করতে চান।,নেটওয়ার্ক পারফরম্যান্সের ডেটা বিশ্লেষণ ও অপটিমাইজেশন কাজে দক্ষতা অর্জন করে প্রতিষ্ঠানের সেবা মান উন্নত করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে সংস্থার সার্ভিস কোয়ালিটিতে গুরুত্বপূর্ণ অবদান রাখতে চান।,নেটওয়ার্ক পারফরম্যান্স ডেটা বিশ্লেষণ ও অপটিমাইজেশনের মাধ্যমে প্রতিষ্ঠানের সার্ভিস কোয়ালিটি উন্নয়নে গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_42.txt,Experience,0.4889,0.3409,0.4444,0.5398,0.433,0.3158,0.4124,0.6819,0.5424,0.4561,0.4746,0.8617,0.5152,0.375,0.4545,0.7288,"ডাটা বিশ্লেষক হিসেবে বাংলাদেশ টেলিকম লিমিটেডে ডেটা বিশ্লেষক (নেটওয়ার্ক অপারেশন) হিসেবে এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন (BTS) এবং ফাইবার অপটিক নেটওয়ার্কের পারফরম্যান্স ডেটা সংগ্রহ, বিশ্লেষণ এবং বিশ্লেষণ করেছেন।","ডিসেম্বর ২০১৯ থেকে বাংলাদেশ টেলিকম লিমিটেডে ডেটা বিশ্লেষক হিসেবে এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন (BTS) এবং ফাইবার অপটিক নেটওয়ার্কে পারফরম্যান্স ডেটা সংগ্রহ ও বিশ্লেষণ করেছেন। এছাড়া, বর্তমান পর্যন্ত এই কাজের ফলাফল তৈরি করতে সক্ষম হয়েছেন।","ডেটা বিশ্লেষক হিসেবে তিনি এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন এবং ফাইবার অপটিক নেটওয়ার্কের পারফরম্যান্স ডেটা সংগ্রহ ও বিশ্লেষণ করেন, এবং নেটওয়ার্ক মনিটরিং টুলসের ডেটা থেকে ফল্ট বিশ্লেষণ রিপোর্ট প্রস্তুত করেন। এছাড়া, পাওয়ার বিআইতে ড্যাশবোর্ড তৈরি করে নেটওয়ার্ক পারফরম্যান্স মেট্রিক্সের রিয়েল‑টাইম মনিটরিং নিশ্চিত করেন। পূর্বে ফিল্ড ইঞ্জিনিয়ার হিসেবে সাইট সার্ভের ডেটা সংগ্রহ করে এক্সেলে রিপোর্ট প্রস্তুত করার অভিজ্ঞতা রয়েছে।",এক্সেল ও এসকিউএল ব্যবহার করে বেস স্টেশন (BTS) এবং ফাইবার অপটিক নেটওয়ার্কের পারফরম্যান্স ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি | নেটওয়ার্ক মনিটরিং টুলস থেকে সংগৃহীত ডেটা ট্র্যাক করে ফল্ট অ্যানালাইসিস রিপোর্ট তৈরি করেছি
resume_42.txt,Education,0.8929,0.7778,0.75,0.9161,0.8421,0.7273,0.7719,0.9213,0.1714,0.0606,0.1714,0.4765,0.1667,0.0588,0.1667,0.5961,প্রার্থী ২০১৪ থেকে ২০১৮ পর্যন্ত রাজশাহী প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ইলেক্ট্রনিক ও টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০০ এর মধ্যে ৩.৩০ অর্জন করেছেন।,"রাজশাহী প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৮ পর্যন্ত ইলেক্ট্রনিক ও টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৩.৩০/৪.০০, যা সর্বোচ্চ ৪.০০ স্কেলে অর্জিত।",রাজশাহী প্রকৌশল ও প্রযুক্তি বিশ্ববিদ্যালয় থেকে ২০১৪ থেকে ২০১৮ পর্যন্ত ইলেক্ট্রনিক ও টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং-এ বি.এসসি. সম্পন্ন করেছেন। সিজিপিএ ৪.০ স্কেলে ৩.৩০ অর্জন করেছেন।,বিএসসি ইন ইলেক্ট্রনিক অ্যান্ড টেলিকমিউনিকেশন ইঞ্জিনিয়ারিং
resume_42.txt,Skill,0.6769,0.4444,0.5538,0.7838,0.5714,0.3235,0.4571,0.7496,0.4783,0.1818,0.3478,0.5699,0.5098,0.2041,0.3529,0.6446,"ডাটা বিশ্লেষণে এক্সেল ও বেসিক এসকিউএল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। নেটওয়ার্ক পারফরম্যান্স বিশ্লেষণ এবং ফাইবার অপটিক্স সম্পর্কে জ্ঞান রয়েছে।","প্রার্থী এক্সেল ও বেসিক এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণে দক্ষ এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। তিনি টেলিকম নেটওয়ার্ক (4G/LTE, Fiber optics) সম্পর্কে জ্ঞান রাখেন, পাশাপাশি নেটওয়ার্কে পারফরম্যান্স বিশ্লেষক হিসেবে অভিজ্ঞতা অর্জন করেছেন।","এক্সেল এবং মৌলিক এসকিউএল ব্যবহার করে ডেটা বিশ্লেষণ, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। টেলিকম নেটওয়ার্ক (4G/LTE ও ফাইবার অপটিক্স) এবং নেটওয়ার্ক পারফরম্যান্স বিশ্লেষণ সম্পর্কে জ্ঞান রয়েছে, এবং নেটওয়ার্ক মনিটরিং টুলস ব্যবহার করে সিস্টেম পর্যবেক্ষণ করতে সক্ষম।","ডেটা অ্যানালাইসিস: এক্সেল, এসকিউএল (বেসিক), ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, নেটওয়ার্ক পারফরম্যান্স অ্যানালাইসিস, টেলিকম নেটওয়ার্ক (4G/LTE, Fiber Optics) সম্পর্কে জ্ঞান, নেটওয়ার্ক মনিটরিং টুলস"
resume_43.txt,Objective,0.8333,0.6957,0.6667,0.8594,0.8,0.6977,0.8,0.9856,0.7619,0.7,0.7619,0.5507,0.8205,0.5946,0.6154,0.6789,প্রার্থী স্বাস্থ্য খাতের নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়ন করতে ইচ্ছুক। ডেটা-চালিত বিশ্লেষণের মাধ্যমে সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা পালন করতে চান।,ডেটা-চালিত বিশ্লেষণের মাধ্যমে স্বাস্থ্য নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়ন করতে ইচ্ছুক। সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ অবদান রাখতে আগ্রহী।,ডেটা-চালিত বিশ্লেষণের মাধ্যমে স্বাস্থ্য নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়ন করতে ইচ্ছুক। এই বিশ্লেষণকে ভিত্তি করে সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা পালন করতে আগ্রহী।,স্বাস্থ্য খাতের নীতি ও কার্যক্রমের অর্থনৈতিক প্রভাব মূল্যায়নে ডেটা-চালিত বিশ্লেষণের মাধ্যমে সিদ্ধান্ত গ্রহণ প্রক্রিয়ায় গুরুত্বপূর্ণ ভূমিকা রাখতে আগ্রহী
resume_43.txt,Experience,0.4706,0.2735,0.3529,0.7369,0.4272,0.3168,0.4078,0.8031,0.3429,0.1471,0.2571,0.7737,0.3704,0.1923,0.2963,0.6854,"ডাটা বিশ্লেষক হিসেবে হেলথ পলিসি প্ল্যানিং ইউনিটে ডেটা বিশ্লেষক হিসেবে এসটিএটিএ ও আর ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost-effectiveness বিশ্লেষণ এবং costbenefit বিশ্লেষণ (CBA) পরিচালনা করেছেন। পূর্বে জুলাই ২০২০ থেকে বর্তমান পর্যন্ত হেলথ পলিসি প্ল্যান ইউনিটে STATA A ও R ব্যবহার করে স্বাস্থ্যসেবা কার্যক্রমের খরচ-উন্নততা বিশ্লেষণ, Costeffectivity বিশ্লেষণ এবং ব্যয়-বেনিফিট বিশ্লেষণ পরিচালনা করেছি।","ডেটা বিশ্লেষক হিসেবে জুলাই ২০২০ থেকে বর্তমান পর্যন্ত হেলথ পলিসি প্ল্যানিং ইউনিটে এসটিএটিএ ও আর ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost‐effectiveness ও cost-benefit বিশ্লেষণ পরিচালনা করছেন। এছাড়া, CBA দিয়ে সমন্বয়মূলক সমাধান তৈরি করার অভিজ্ঞতাও রয়েছে।",ডেটা বিশ্লেষক (হেলথ ইকোনমিক্স) হিসেবে জুলাই ২০২০ থেকে বর্তমান পর্যন্ত হেলথ পলিসি প্ল্যানিং ইউনিটে STATA এবং R ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost‑effectiveness ও cost‑benefit বিশ্লেষণ পরিচালনা করে নীতি ও নিয়মাবলীর অর্থনৈতিক প্রভাব মূল্যায়ন ও ডেটা সংগ্রহের দায়িত্ব পালন করেছেন। এছাড়া Power BI‑তে ড্যাশবোর্ড তৈরি করে স্বাস্থ্য কর্মসূচির ইমপ্যাক্ট মেট্রিক্স পর্যবেক্ষণ ও রিপোর্টিং নিশ্চিত করেছেন। পূর্বে জানুয়ারি‑জুন ২০২০ পর্যন্ত ইনস্টিটিউট অফ হেলথ ইকোনমিক্সে রিসার্চ অ্যাসোসিয়েট হিসেবে এক্সেল ও STATA ব্যবহার করে ডেটা সংগ্রহ ও প্রাথমিক বিশ্লেষণ সম্পন্ন করেছেন।,এসটিএটিএ এবং আর ব্যবহার করে স্বাস্থ্য কার্যক্রমের cost-effectiveness analysis (CEA) ও cost-benefit analysis (CBA) পরিচালনা করেছি | স্বাস্থ্য নীতি ও নিয়মাবলীর অর্থনৈতিক প্রভাব মূল্যায়নের জন্য ডেটা সংগ্রহ ও অ্যানালাইসিস করেছি
resume_43.txt,Education,0.7778,0.6286,0.4722,0.833,0.7297,0.6111,0.4595,0.8239,0.5,0.3684,0.4,0.8069,0.4762,0.35,0.381,0.8145,প্রার্থী ২০১৯ থেকে ২০২১ পর্যন্ত লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) থেকে হেলথ ইকোনমিক্সে এম.এসসি. সম্পন্ন করেছেন। তিনি স্যার সলিমুল্লাহ মেডিকেল কলেজ থেকে এমবিবিএস ডিগ্রি অর্জন করেছেন।,২০১৯ থেকে ২০২১ পর্যন্ত লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) থেকে হেলথ ইকোনমিক্সে এম.এসসি. সম্পন্ন করেছেন। এছাড়া স্যার সলিমুল্লাহ মেডিকেল কলেজ থেকে এমবিবিএস ডিগ্রি অর্জন করে উচ্চমানের জ্ঞান রাখেন।,তিনি ২০১২ থেকে ২০১৮ পর্যন্ত স্যার সলিমুল্লাহ মেডিকেল কলেজ থেকে এমবিবিএস ডিগ্রি অর্জন করে ৩.৭০/৫.০০ জিপিএ অর্জন করেছেন। এরপর তিনি ২০১৯ থেকে ২০২১ পর্যন্ত লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিনের দূরশিক্ষণ মাধ্যমে হেলথ ইকোনমিক্সে এম.এসসি. সম্পন্ন করেছেন।,লন্ডন স্কুল অফ হাইজিন অ্যান্ড ট্রপিক্যাল মেডিসিন (দূরশিক্ষণ) (২০১৯-২০২১)
resume_43.txt,Skill,0.5091,0.3774,0.5091,0.6615,0.5556,0.4615,0.5556,0.7523,0.4762,0.2,0.381,0.7744,0.5366,0.2564,0.439,0.761,"ডাটা বিশ্লেষণে এসটিএ, আর, এক্সেল ব্যবহার করে দক্ষতা রয়েছে। পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। হেলথ ইকোনমিক্সের মেথডস (CEA, CBA) এবং হেলথ পলিসি অ্যানালিসিসে অভিজ্ঞতা রয়েছে।","ডেটা বিশ্লেষণে এসটিএটিএ, আর এবং এক্সেল ব্যবহার করে দক্ষতা রয়েছে, পাশাপাশি পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। হেলথ ইকোনমিক্স মেথডস (CEA, CBA) পরিচালনায় অভিজ্ঞতা রাখেন।","ডেটা বিশ্লেষণে তিনি STATA, R এবং এক্সেল ব্যবহার করে দক্ষতা অর্জন করেছেন, এবং পাওয়ার বিআই দিয়ে ডেটা ভিজুয়ালাইজেশন করতে পারদর্শী। হেলথ ইকোনমিক্সে CEA ও CBA পদ্ধতি, স্বাস্থ্য নীতি বিশ্লেষণ এবং গবেষণা পদ্ধতিবিদ্যায়ও তিনি বিশেষজ্ঞ।","ডেটা অ্যানালাইসিস: এসটিএটিএ, আর, এক্সেল, ডেটা ভিজুয়ালাইজেশন: পাওয়ার বিআই, হেলথ ইকোনমিক্স মেথডস (CEA, CBA), হেলথ পলিসি অ্যানালিসিস, রিসার্চ মেথডোলজি"
resume_44.txt,Objective,0.6761,0.4058,0.507,0.9276,0.5143,0.3235,0.3714,0.4787,0.4898,0.2979,0.4082,0.8818,0.5417,0.3043,0.3333,0.5774,"ডাটা টিমে ফ্রন্ট-এন্ড ডেভেলপার হিসেবে কাজ করে React.js এবং আধুনিক জাভাScript ব্যবহার করে রিস্পন্সিভ, পারফরম্যান্সবান্ধব ওয়েব অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। এই লক্ষ্য অর্জনের মাধ্যমে ব্যবহারকারীর অভিজ্ঞতা উন্নত করা সম্ভব।","ফ্রন্ট-এন্ড ডেভেলপার হিসেবে আমি একটি ক্রিয়েটিভ টিমে কাজ করতে চাই, যেখানে প্রাইম‐টাইম ব্যবহার করে ব্যবহারকারী‐মুখী অ্যাপ্লিকেশন তৈরি করতে ইচ্ছুক। ব্যবহার‐বান্ধব ওয়েব প্রোগ্রামিংয়ে দক্ষতা রাখেন।","আমি একটি সৃজনশীল দলের অংশ হয়ে ফ্রন্ট‑এন্ড ডেভেলপার হিসেবে কাজ করতে চাই, যেখানে React.js ও আধুনিক JavaScript ব্যবহার করে রেস্পন্সিভ, পারফরম্যান্স‑উন্নত এবং ব্যবহার‑বান্ধব ওয়েব অ্যাপ্লিকেশন তৈরি করা সম্ভব। এই লক্ষ্য অর্জনের মাধ্যমে ব্যবহারকারীর অভিজ্ঞতা উন্নত করে প্রকল্পের সাফল্যে অবদান রাখতে ইচ্ছুক।","একটি ক্রিয়েটিভ টিমে ফ্রন্ট-এন্ড ডেভেলপার হিসেবে যোগদান করা, যেখানে আমি Reactjs এবং modern JavaScript এর মাধ্যমে responsive, performant এবং user-friendly ওয়েব অ্যাপ্লিকেশন তৈরি করতে পারি"
